,hd,proper,ra,dec,dist,rv,mag,absmag,spect,ci,con,lum,exp,modexp,tgtfn,adjra_hms,adjdec_dms,adjra_deg,adjra_hour,adjdec_deg
70690,126981,,14.502399,-45.321355,146.1988,10.0,5.51,-0.315,B8Vn,-0.087,Lup,116.413,43,77.75502756283679,HD126981_TypB8_Mag5.51,"hms_tuple(h=14.0, m=30.0, s=35.042479495565004)","dms_tuple(d=-45.0, m=-21.0, s=-8.584297026717422)",217.64601,14.509734,-45.352385
70720,127208,,14.511241,-22.460915,389.1051,-22.9,6.92,-1.03,B8Ve,0.167,Lib,224.905,127,269.7788052214281,HD127208_TypB8_Mag6.92,"hms_tuple(h=14.0, m=31.0, s=0.5520876629235261)","dms_tuple(d=-22.0, m=-29.0, s=-31.112671951530615)",217.7523,14.51682,-22.491976
71100,127864,,14.586308,-46.461967,335.5705,-15.0,6.89,-0.739,B9V,-0.01,Lup,172.028,124,262.73172769318006,HD127864_TypB9_Mag6.89,"hms_tuple(h=14.0, m=35.0, s=37.66342298638179)","dms_tuple(d=-46.0, m=-29.0, s=-34.7797693124312)",218.906931,14.593795,-46.492994
71124,127972,,14.591786,-42.157824,93.7207,0.0,2.33,-2.529,B1Vn + A,-0.157,Cen,894.54,3,4.701388296862538,HD127972_TypB1_Mag2.33,"hms_tuple(h=14.0, m=35.0, s=55.47460674380105)","dms_tuple(d=-42.0, m=-11.0, s=-19.892602894676656)",218.981144,14.598743,-42.188859
71126,127971,,14.592079,-41.517436,112.4859,10.0,5.88,0.625,B6V,-0.085,Cen,48.978,57,107.77149594601158,HD127971_TypB6_Mag5.88,"hms_tuple(h=14.0, m=35.0, s=56.27976849389924)","dms_tuple(d=-41.0, m=-32.0, s=-54.499588457868526)",218.984499,14.598967,-41.548472
71226,128207,,14.61226,-40.21158,147.4926,2.0,5.74,-0.104,B8V,-0.112,Cen,95.852,52,95.24872114276333,HD128207_TypB8_Mag5.74,"hms_tuple(h=14.0, m=37.0, s=8.446683228219882)","dms_tuple(d=-40.0, m=-14.0, s=-33.42548101500199)",219.285195,14.619013,-40.242618
71230,128224,,14.612967,-36.665343,757.5758,0.0,7.68,-1.717,B8,-0.061,Cen,423.448,227,527.4997120883073,HD128224_TypB8_Mag7.68,"hms_tuple(h=14.0, m=37.0, s=9.82464834960652)","dms_tuple(d=-36.0, m=-41.0, s=-46.99126206889673)",219.290936,14.619396,-36.696386
71497,128819,,14.671569,-40.841696,157.2327,2.0,6.65,0.667,B8/B9V,-0.069,Cen,47.119,104,212.59354781364726,HD128819_TypB8_Mag6.65,"hms_tuple(h=14.0, m=40.0, s=42.188979447461605)","dms_tuple(d=-40.0, m=-52.0, s=-21.83950253681985)",220.175787,14.678386,-40.872733
71535,129174,,14.678768,16.418324,93.7207,-1.0,4.49,-0.369,B9p MnHg,-0.002,Boo,122.349,20,31.614629804563066,HD129174_TypB9_Mag4.49,"hms_tuple(h=14.0, m=41.0, s=2.9072741600957386)","dms_tuple(d=16.0, m=23.0, s=14.014731875157054)",220.262114,14.684141,16.387226
71633,129056,,14.698823,-47.3882,142.4501,5.0,2.3,-3.468,B1.5III,-0.154,Lup,2124.222,3,4.578580102974966,HD129056_TypB1_Mag2.3,"hms_tuple(h=14.0, m=42.0, s=23.188066743891085)","dms_tuple(d=-47.0, m=-25.0, s=-9.212051676911415)",220.596617,14.706441,-47.419226
71638,129116,,14.699332,-37.793498,103.9501,1.0,4.01,-1.074,B2.5V,-0.157,Cen,234.207,13,20.69966021473337,HD129116_TypB2_Mag4.01,"hms_tuple(h=14.0, m=42.0, s=21.087925096704936)","dms_tuple(d=-37.0, m=-49.0, s=-28.34342349431779)",220.587866,14.705858,-37.82454
71747,129433,,14.720431,-24.997753,152.439,-4.0,5.7,-0.215,B9.5V,0.006,Lib,106.17,50,91.94583891191142,HD129433_TypB9_Mag5.7,"hms_tuple(h=14.0, m=43.0, s=34.03148377779857)","dms_tuple(d=-25.0, m=-1.0, s=-43.71954207718517)",220.891798,14.72612,-25.028811
71927,129956,,14.75839,0.717271,151.2859,-20.0,5.68,-0.219,B9.5V,-0.021,Vir,106.561,49,90.33759882152823,HD129956_TypB9_Mag5.68,"hms_tuple(h=14.0, m=45.0, s=48.76205322621914)","dms_tuple(d=0.0, m=41.0, s=10.276913914668171)",221.453175,14.763545,0.686188
72096,130158,,14.789599,-25.624267,227.7904,-18.0,5.61,-1.178,B9IV/V,-0.043,Hya,257.751,47,84.92707445101695,HD130158_TypB9_Mag5.61,"hms_tuple(h=14.0, m=47.0, s=43.142618282454066)","dms_tuple(d=-25.0, m=-39.0, s=-19.16742769750556)",221.929761,14.795317,-25.655324
72151,130274,,14.799322,-26.646155,137.1742,6.0,5.76,0.074,B9.5V,-0.007,Hya,81.358,52,96.94439175940381,HD130274_TypB9_Mag5.76,"hms_tuple(h=14.0, m=48.0, s=18.326614406540358)","dms_tuple(d=-26.0, m=-40.0, s=-37.9600691280956)",222.076361,14.805091,-26.677211
72222,130557,,14.815026,-0.847655,134.5895,-16.0,6.15,0.505,B9Vsvar...,-0.025,Lib,54.702,71,136.76080818184963,HD130557_TypB9_Mag6.15,"hms_tuple(h=14.0, m=49.0, s=12.652505008042283)","dms_tuple(d=-0.0, m=-52.0, s=-43.451555944789675)",222.302719,14.820181,-0.878737
72278,130767,,14.824642,19.510367,125.6281,-14.0,6.91,1.415,B9,0.042,Boo,23.659,126,267.409023780344,HD130767_TypB9_Mag6.91,"hms_tuple(h=14.0, m=49.0, s=48.39455446488245)","dms_tuple(d=19.0, m=28.0, s=45.358331036962056)",222.451644,14.83011,19.479266
72323,130870,,14.832293,24.720485,137.1742,-12.5,6.77,1.084,B9,0.027,Boo,32.092,113,236.33677266456448,HD130870_TypB9_Mag6.77,"hms_tuple(h=14.0, m=50.0, s=16.67854766762673)","dms_tuple(d=24.0, m=41.0, s=21.763220264978997)",222.569494,14.837966,24.689379
72455,130807,,14.860641,-43.575359,123.9157,7.0,4.32,-1.146,B5IV,-0.154,Lup,250.265,17,27.2112215058883,HD130807_TypB5_Mag4.32,"hms_tuple(h=14.0, m=52.0, s=3.9350789207634307)","dms_tuple(d=-43.0, m=-36.0, s=-23.009942829605166)",223.016396,14.86776,-43.606392
72482,130903,,14.866002,-40.80584,757.5758,0.0,7.94,-1.457,B2:p,-0.074,Cen,333.273,277,663.5111201850515,HD130903_TypB2_Mag7.94,"hms_tuple(h=14.0, m=52.0, s=22.13450104584524)","dms_tuple(d=-40.0, m=-50.0, s=-12.758107984450362)",223.092227,14.872815,-40.836877
72553,131162,,14.87723,-24.117919,225.2252,0.0,7.57,0.807,B9IV,-0.018,Lib,41.419,209,478.71030262103807,HD131162_TypB9_Mag7.57,"hms_tuple(h=14.0, m=52.0, s=58.36447425291411)","dms_tuple(d=-24.0, m=-8.0, s=-56.32063019782947)",223.243185,14.882879,-24.148978
72572,131120,,14.880855,-37.80316,150.8296,6.0,5.02,-0.872,B7II/III,-0.155,Cen,194.446,30,50.462856093257514,HD131120_TypB7_Mag5.02,"hms_tuple(h=14.0, m=53.0, s=14.57380153336672)","dms_tuple(d=-37.0, m=-50.0, s=-3.1265727257334675)",223.310724,14.887382,-37.834202
72616,131168,,14.889477,-45.855746,282.4859,1.0,7.11,-0.145,B3Ve,-0.104,Lup,99.541,147,319.0152372679894,HD131168_TypB3_Mag7.11,"hms_tuple(h=14.0, m=53.0, s=48.77615761524055)","dms_tuple(d=-45.0, m=-53.0, s=-12.388316024877781)",223.453234,14.896882,-45.886775
72943,131919,,14.953808,-29.157678,151.5152,8.0,6.28,0.378,B8/B9V,-0.011,Hya,61.489,78,153.3820888800899,HD131919_TypB8_Mag6.28,"hms_tuple(h=14.0, m=57.0, s=34.96463190824201)","dms_tuple(d=-29.0, m=-11.0, s=-19.43231886523847)",224.395686,14.959712,-29.188731
73022,132041,,14.970576,-36.064336,270.2703,0.0,7.8,0.641,B8II/III,-0.067,Cen,48.261,249,586.4128089424291,HD132041_TypB8_Mag7.8,"hms_tuple(h=14.0, m=58.0, s=37.038781597187835)","dms_tuple(d=-36.0, m=-5.0, s=-43.36910277308732)",224.654328,14.976955,-36.09538
73038,132094,,14.973408,-37.362476,139.2758,0.0,7.26,1.541,B9V,-0.026,Cen,21.067,165,364.156405231697,HD132094_TypB9_Mag7.26,"hms_tuple(h=14.0, m=58.0, s=47.62577310488439)","dms_tuple(d=-37.0, m=-23.0, s=-36.66647488031856)",224.698441,14.979896,-37.393518
73045,132058,,14.975537,-43.13396,117.3709,-0.8,2.68,-2.668,B2III,-0.184,Lup,1016.717,5,6.40232942621315,HD132058_TypB2_Mag2.68,"hms_tuple(h=14.0, m=58.0, s=57.37474751400569)","dms_tuple(d=-43.0, m=-9.0, s=-53.97628239133269)",224.739061,14.982604,-43.164993
73106,132200,,14.986025,-42.104194,117.5088,8.0,3.13,-2.22,B2IV,-0.208,Cen,672.977,7,9.522864296384315,HD132200_TypB2_Mag3.13,"hms_tuple(h=14.0, m=59.0, s=34.71378754959375)","dms_tuple(d=-42.0, m=-8.0, s=-6.8249228480010515)",224.894641,14.992976,-42.135229
73113,132238,,14.987202,-37.881234,162.6016,15.0,6.45,0.394,B8V,-0.08,Cen,60.59,89,178.20287698386963,HD132238_TypB8_Mag6.45,"hms_tuple(h=14.0, m=59.0, s=37.44791489571412)","dms_tuple(d=-37.0, m=-54.0, s=-44.19256200015184)",224.906033,14.993736,-37.912276
73226,133029,,15.010756,47.277441,169.7793,-14.0,6.35,0.201,B9p SiSrCr,-0.099,Boo,72.377,82,163.15373750039242,HD133029_TypB9_Mag6.35,"hms_tuple(h=15.0, m=1.0, s=6.05721153221964)","dms_tuple(d=47.0, m=14.0, s=46.68801242151574)",225.275238,15.018349,47.246302
73245,132742,,15.016208,-8.518943,90.009,-39.0,4.91,0.139,B9.5V,0.0,Lib,76.63,27,45.795454590658096,HD132742_TypB9_Mag4.91,"hms_tuple(h=15.0, m=1.0, s=17.114071191790856)","dms_tuple(d=-8.0, m=-33.0, s=-0.06299988036786885)",225.321309,15.021421,-8.550017
73395,132955,,15.049799,-32.643294,118.9061,6.0,5.45,0.074,B3V,-0.127,Lup,81.358,41,73.74589812917522,HD132955_TypB3_Mag5.45,"hms_tuple(h=15.0, m=3.0, s=21.321742386361535)","dms_tuple(d=-32.0, m=-40.0, s=-27.6343802881712)",225.838841,15.055923,-32.674343
73409,133130,,15.052247,-12.857629,165.2893,0.0,7.69,1.599,B9.5IV/V,0.056,Lib,19.971,229,532.1744198083834,HD133130_TypB9_Mag7.69,"hms_tuple(h=15.0, m=3.0, s=27.125539261338787)","dms_tuple(d=-12.0, m=-53.0, s=-19.317860268152458)",225.863023,15.057535,-12.888699
73424,132960,,15.055798,-41.271528,100000.0,-29.0,7.4,-12.6,B1IV,-0.151,Lup,9549925.86,184,412.0336743557815,HD132960_TypB1_Mag7.4,"hms_tuple(h=15.0, m=3.0, s=45.5744403405366)","dms_tuple(d=-41.0, m=-18.0, s=-9.232222204225309)",225.939894,15.06266,-41.302565
73578,133242,,15.085303,-47.051245,135.8696,5.0,3.91,-1.756,B5,-0.144,Lup,438.935,12,18.95158476777924,HD133242_TypB5_Mag3.91,"hms_tuple(h=15.0, m=5.0, s=34.34213547231906)","dms_tuple(d=-47.0, m=-4.0, s=-56.17644892325643)",226.393092,15.092873,-47.082271
73636,133529,,15.096591,-25.789486,164.7446,-32.0,6.65,0.566,B7Vn...,-0.02,Lib,51.713,104,212.59354781364726,HD133529_TypB7_Mag6.65,"hms_tuple(h=15.0, m=6.0, s=8.342455974406846)","dms_tuple(d=-25.0, m=-49.0, s=-13.955160244099432)",226.53476,15.102317,-25.820543
73803,134225,,15.129204,32.259202,295.858,-13.0,7.87,0.515,B9,-0.066,Boo,54.2,263,623.771929275639,HD134225_TypB9_Mag7.87,"hms_tuple(h=15.0, m=8.0, s=7.070829861434618)","dms_tuple(d=32.0, m=13.0, s=41.11236128623091)",227.029462,15.135297,32.228087
73837,133880,,15.136703,-40.58393,110.742,3.0,5.75,0.528,B8IV Si,-0.113,Lup,53.555,52,96.09281626139521,HD133880_TypB8_Mag5.75,"hms_tuple(h=15.0, m=8.0, s=36.57645310233136)","dms_tuple(d=-40.0, m=-36.0, s=-53.88337456212412)",227.152402,15.143493,-40.614968
73871,133937,,15.144223,-42.867921,118.7648,1.0,5.85,0.477,B7V,-0.123,Lup,56.131,56,104.95632265378961,HD133937_TypB7_Mag5.85,"hms_tuple(h=15.0, m=9.0, s=4.534303044626)","dms_tuple(d=-42.0, m=-53.0, s=-56.23751451427779)",227.268893,15.15126,-42.898955
73888,133955,,15.147394,-45.279857,238.0952,10.0,4.07,-2.814,B3V,-0.162,Lup,1163.054,14,21.824978627539473,HD133955_TypB3_Mag4.07,"hms_tuple(h=15.0, m=9.0, s=17.005138592150928)","dms_tuple(d=-45.0, m=-18.0, s=-39.191772272998264)",227.320855,15.154724,-45.310887
73991,134218,,15.166837,-41.179404,327.8689,0.0,7.5,-0.079,B9V,-0.047,Lup,93.67,198,450.03925321819855,HD134218_TypB9_Mag7.5,"hms_tuple(h=15.0, m=10.0, s=25.280026092463004)","dms_tuple(d=-41.0, m=-12.0, s=-37.58635654260331)",227.605333,15.173689,-41.210441
74172,134796,,15.20582,-16.411074,185.5288,0.0,7.39,1.048,B9V,-0.008,Lib,33.174,182,408.41430272357115,HD134796_TypB9_Mag7.39,"hms_tuple(h=15.0, m=12.0, s=40.299936311720614)","dms_tuple(d=-16.0, m=-26.0, s=-31.707409563736064)",228.167916,15.211194,-16.442141
74220,134687,,15.213776,-44.500414,154.5595,14.0,4.83,-1.115,B3IV,-0.177,Lup,243.22,26,42.674478941780485,HD134687_TypB3_Mag4.83,"hms_tuple(h=15.0, m=13.0, s=15.624770522280045)","dms_tuple(d=-44.0, m=-31.0, s=-53.20206857321011)",228.315103,15.221007,-44.531445
74250,134837,,15.218796,-36.091425,120.7729,-3.0,6.09,0.68,B8V,-0.081,Lup,46.559,67,129.70927982877768,HD134837_TypB8_Mag6.09,"hms_tuple(h=15.0, m=13.0, s=30.63870316508826)","dms_tuple(d=-36.0, m=-7.0, s=-20.889366726636922)",228.377661,15.225177,-36.122469
74261,134946,,15.221503,-24.008322,151.5152,3.0,6.47,0.568,B8III,-0.026,Lib,51.618,90,181.37534353960828,HD134946_TypB8_Mag6.47,"hms_tuple(h=15.0, m=13.0, s=37.72988553868018)","dms_tuple(d=-24.0, m=-2.0, s=-21.77186130269348)",228.407208,15.227147,-24.039381
74371,135230,,15.242711,-17.768572,245.098,-26.0,6.18,-0.767,B9III,-0.015,Lib,176.522,72,140.42905193202526,HD135230_TypB9_Mag6.18,"hms_tuple(h=15.0, m=14.0, s=53.2492674601086)","dms_tuple(d=-17.0, m=-47.0, s=-58.69533717054509)",228.721872,15.248125,-17.799638
74393,135088,,15.247131,-42.319746,653.5948,0.0,7.49,-1.587,B9IV,0.0,Lup,375.664,197,446.0860343240754,HD135088_TypB9_Mag7.49,"hms_tuple(h=15.0, m=15.0, s=14.781025300467832)","dms_tuple(d=-42.0, m=-21.0, s=-2.81083357322359)",228.811588,15.254106,-42.350781
74428,135174,,15.255458,-44.149495,210.084,0.0,6.74,0.128,B9IV,-0.068,Lup,77.411,111,230.16325744576756,HD135174_TypB9_Mag6.74,"hms_tuple(h=15.0, m=15.0, s=45.524547021745576)","dms_tuple(d=-44.0, m=-10.0, s=-49.89591863989915)",228.939686,15.262646,-44.180527
74487,135348,,15.269573,-43.484997,632.9114,-21.0,6.05,-2.957,B3IV,-0.128,Lup,1326.783,65,125.21142966991891,HD135348_TypB3_Mag6.05,"hms_tuple(h=15.0, m=16.0, s=36.05187084747229)","dms_tuple(d=-43.0, m=-30.0, s=-57.70730692256052)",229.150216,15.276681,-43.51603
74522,135454,,15.276987,-42.370156,173.3102,0.0,6.76,0.566,B9V,-0.034,Lup,51.713,113,234.26075154331102,HD135454_TypB9_Mag6.76,"hms_tuple(h=15.0, m=17.0, s=2.2827889833659754)","dms_tuple(d=-42.0, m=-24.0, s=-4.286530781855049)",229.259512,15.283967,-42.401191
74555,135742,Zubeneschamali,15.283449,-9.382917,56.7537,-35.0,2.61,-1.16,B8V,-0.071,Lib,253.513,4,6.018879347392662,HD135742_TypB8_Mag2.61,"hms_tuple(h=15.0, m=17.0, s=19.22645156168727)","dms_tuple(d=-9.0, m=-24.0, s=-50.36649696926844)",229.33011,15.288674,-9.413991
74650,136175,,15.303154,31.647061,248.7562,-8.5,7.82,0.841,B7Vv SB,-0.035,CrB,40.142,253,596.8524553483364,HD136175_TypB7_Mag7.82,"hms_tuple(h=15.0, m=18.0, s=33.14530779683949)","dms_tuple(d=31.0, m=36.0, s=57.407546696337306)",229.638105,15.309207,31.615947
74720,135876,,15.315661,-40.788222,167.7852,11.0,5.59,-0.534,B9V,-0.099,Lup,142.43,46,83.4416007470692,HD135876_TypB9_Mag5.59,"hms_tuple(h=15.0, m=19.0, s=20.900385426685943)","dms_tuple(d=-40.0, m=-49.0, s=-9.333408850560545)",229.837085,15.322472,-40.819259
74911,136298,,15.356201,-40.647518,271.0027,-2.4,3.22,-3.945,B1.5IV,-0.227,Lup,3296.097,7,10.309877647797144,HD136298_TypB1_Mag3.22,"hms_tuple(h=15.0, m=21.0, s=46.792556086391244)","dms_tuple(d=-40.0, m=-40.0, s=-42.799812488576094)",230.444969,15.362998,-40.678556
74948,136849,,15.363495,32.933695,80.3213,-7.0,5.38,0.856,B9Vn,-0.051,Boo,39.591,39,69.32908847009371,HD136849_TypB9_Mag5.38,"hms_tuple(h=15.0, m=22.0, s=10.683984323295022)","dms_tuple(d=32.0, m=54.0, s=9.284048356739163)",230.544517,15.369634,32.902579
74980,136482,,15.369794,-37.635624,136.2398,0.0,6.65,0.978,B8/B9V,-0.062,Lup,35.383,104,212.59354781364726,HD136482_TypB8_Mag6.65,"hms_tuple(h=15.0, m=22.0, s=34.70106528611893)","dms_tuple(d=-37.0, m=-39.0, s=-59.99785116034445)",230.644588,15.376306,-37.666666
75034,136504,,15.378021,-44.689622,156.9859,8.0,3.37,-2.609,B2IV-V,-0.191,Lup,962.942,8,11.768741878139613,HD136504_TypB2_Mag3.37,"hms_tuple(h=15.0, m=23.0, s=6.991757012820159)","dms_tuple(d=-44.0, m=-43.0, s=-14.349644108433495)",230.779132,15.385275,-44.720653
75074,136664,,15.385931,-36.858489,159.2357,2.0,4.54,-1.47,B4V,-0.155,Lup,337.287,20,33.04052525848826,HD136664_TypB4_Mag4.54,"hms_tuple(h=15.0, m=23.0, s=32.5534715040871)","dms_tuple(d=-36.0, m=-53.0, s=-22.31587478820927)",230.885639,15.392376,-36.889532
75347,137569,,15.439116,14.693425,100000.0,-45.0,7.93,-12.07,B5III:,-0.047,Ser,5861381.645,275,657.682729265769,HD137569_TypB5_Mag7.93,"hms_tuple(h=15.0, m=26.0, s=39.99897603633485)","dms_tuple(d=14.0, m=39.0, s=44.38442295844055)",231.666662,15.444444,14.662329
75411,138003,,15.454149,50.61956,458.7156,-20.0,7.86,-0.448,B9,-0.125,Boo,131.583,261,618.2926139519136,HD138003_TypB9_Mag7.86,"hms_tuple(h=15.0, m=27.0, s=44.16481047017797)","dms_tuple(d=50.0, m=35.0, s=18.291007714122998)",231.93402,15.462268,50.588414
75417,137432,,15.455037,-36.76756,131.2336,4.0,5.46,-0.13,B5V,-0.15,Lup,98.175,42,74.39943501537284,HD137432_TypB5_Mag5.46,"hms_tuple(h=15.0, m=27.0, s=41.30749762525767)","dms_tuple(d=-36.0, m=-47.0, s=-54.9719401990518)",231.922115,15.461474,-36.798603
75481,137595,,15.467298,-33.545243,763.3588,133.0,7.48,-1.934,B2II/III,0.021,Lup,517.13,195,442.16754115556887,HD137595_TypB2_Mag7.48,"hms_tuple(h=15.0, m=28.0, s=24.54576541988203)","dms_tuple(d=-33.0, m=-34.0, s=-34.64656464737516)",232.102274,15.473485,-33.576291
75541,137620,,15.479184,-44.892799,398.4064,0.0,7.75,-0.252,B8III,-0.039,Lup,109.85,240,561.1056035680328,HD137620_TypB8_Mag7.75,"hms_tuple(h=15.0, m=29.0, s=11.27075735176021)","dms_tuple(d=-44.0, m=-55.0, s=-25.785520293328545)",232.296961,15.486464,-44.923829
75683,137919,,15.505915,-41.919027,126.1034,0.0,6.23,0.726,B9V,-0.005,Lup,44.627,75,146.76273820280338,HD137919_TypB9_Mag6.23,"hms_tuple(h=15.0, m=30.0, s=46.24496779273315)","dms_tuple(d=-41.0, m=-57.0, s=-0.22482339324369605)",232.692687,15.512846,-41.950062
75816,138221,,15.53062,-32.881112,128.866,5.0,6.49,0.939,B6/B7V,0.065,Lup,36.678,92,184.60428810635165,HD138221_TypB6_Mag6.49,"hms_tuple(h=15.0, m=32.0, s=12.336376278487222)","dms_tuple(d=-32.0, m=-54.0, s=-43.77807711613059)",233.051402,15.53676,-32.912161
75836,138527,,15.536021,16.056169,143.8849,-18.0,6.22,0.43,B9V,-0.038,Ser,58.614,74,145.4735501476104,HD138527_TypB9_Mag6.22,"hms_tuple(h=15.0, m=32.0, s=28.982572663013002)","dms_tuple(d=16.0, m=1.0, s=30.258019301778347)",233.120761,15.541384,16.025072
75838,138343,,15.536204,-21.966823,175.1313,0.0,7.24,1.023,B9V,0.031,Lib,33.947,163,357.7868844682338,HD138343_TypB9_Mag7.24,"hms_tuple(h=15.0, m=32.0, s=30.34817217598402)","dms_tuple(d=-21.0, m=-59.0, s=-52.38336253924189)",233.126451,15.541763,-21.997884
75841,138191,,15.537194,-45.067535,289.8551,0.0,6.82,-0.491,B9IV/V,-0.018,Lup,136.899,118,246.99612663521023,HD138191_TypB9_Mag6.82,"hms_tuple(h=15.0, m=32.0, s=40.18683888520755)","dms_tuple(d=-45.0, m=-5.0, s=-54.833974276630215)",233.167445,15.544496,-45.098565
75893,138485,,15.548673,-16.852844,201.2072,9.0,5.53,-0.988,B3V,-0.148,Lib,216.371,44,79.13926573372774,HD138485_TypB3_Mag5.53,"hms_tuple(h=15.0, m=33.0, s=14.615439088342868)","dms_tuple(d=-16.0, m=-53.0, s=-2.0778317048365125)",233.310898,15.55406,-16.883911
75894,138749,,15.548829,31.359133,115.0748,-25.0,4.14,-1.165,B6Vnn,-0.127,CrB,254.683,15,23.21540187611489,HD138749_TypB6_Mag4.14,"hms_tuple(h=15.0, m=33.0, s=17.508379099881637)","dms_tuple(d=31.0, m=19.0, s=40.868044178647835)",233.322952,15.554863,31.328019
76001,138564,,15.57246,-39.34921,107.6426,0.3,6.36,1.2,B9V,-0.017,Lup,28.84,83,164.59960755259254,HD138564_TypB9_Mag6.36,"hms_tuple(h=15.0, m=34.0, s=44.86359466704769)","dms_tuple(d=-39.0, m=-22.0, s=-48.89827203192169)",233.686932,15.579129,-39.38025
76010,138764,,15.574032,-9.183416,122.399,-2.0,5.16,-0.279,B6IV,-0.09,Lib,112.616,33,57.09743317946767,HD138764_TypB6_Mag5.16,"hms_tuple(h=15.0, m=34.0, s=45.31451258176688)","dms_tuple(d=-9.0, m=-12.0, s=-52.163568523122024)",233.68881,15.579254,-9.21449
76064,138690,,15.585681,-41.166757,129.0323,2.0,2.8,-2.753,B2IV,-0.216,Lup,1099.512,5,7.117364989143189,HD138690_TypB2_Mag2.8,"hms_tuple(h=15.0, m=35.0, s=33.11365934381598)","dms_tuple(d=-41.0, m=-11.0, s=-52.05722978027097)",233.887974,15.592532,-41.197794
76136,138769,,15.598126,-44.958389,131.2336,7.0,4.55,-1.04,B3IVp,-0.175,Lup,226.986,21,33.333330723518245,HD138769_TypB3_Mag4.55,"hms_tuple(h=15.0, m=36.0, s=19.49193139268189)","dms_tuple(d=-44.0, m=-59.0, s=-21.909090936683242)",234.081216,15.605414,-44.989419
76160,138923,,15.603157,-33.092806,106.4963,-4.0,6.26,1.123,B8/B9V,-0.07,Lup,30.96,77,150.69925703687835,HD138923_TypB8_Mag6.26,"hms_tuple(h=15.0, m=36.0, s=33.52271392644127)","dms_tuple(d=-33.0, m=-7.0, s=-25.8754901289268)",234.139678,15.609312,-33.123854
76180,138860,,15.607417,-44.010401,392.1569,0.0,7.28,-0.687,B8II/III,-0.049,Lup,163.983,168,370.63931974020056,HD138860_TypB8_Mag7.28,"hms_tuple(h=15.0, m=36.0, s=52.51612114253504)","dms_tuple(d=-44.0, m=-2.0, s=-29.1584030960297)",234.218817,15.614588,-44.041433
76207,138940,,15.612226,-41.060456,150.8296,0.0,7.61,1.718,B9V,-0.026,Lup,17.898,216,495.90655392467346,HD138940_TypB9_Mag7.61,"hms_tuple(h=15.0, m=37.0, s=8.635713769468651)","dms_tuple(d=-41.0, m=-5.0, s=-29.374244244237957)",234.285982,15.619065,-41.091493
76237,139094,,15.618579,-26.492388,316.4557,-11.3,7.39,-0.112,B8IV/V,0.086,Lib,96.561,182,408.41430272357115,HD139094_TypB8_Mag7.39,"hms_tuple(h=15.0, m=37.0, s=27.6239230604385)","dms_tuple(d=-26.0, m=-31.0, s=-24.399499574963954)",234.3651,15.62434,-26.523444
76267,139160,,15.624583,-26.279864,190.4762,1.0,6.19,-0.209,B9IV,-0.013,Lib,105.584,73,141.67353559361956,HD139160_TypB9_Mag6.19,"hms_tuple(h=15.0, m=37.0, s=49.200142087581185)","dms_tuple(d=-26.0, m=-18.0, s=-39.31396815317754)",234.455001,15.630333,-26.310921
76355,139233,,15.6424,-39.1607,150.1502,5.0,6.59,0.707,B9V,-0.069,Lup,45.415,99,201.63200517568157,HD139233_TypB9_Mag6.59,"hms_tuple(h=15.0, m=38.0, s=56.583062900374586)","dms_tuple(d=-39.0, m=-11.0, s=-30.26330352568266)",234.735763,15.649051,-39.19174
76362,139992,,15.644121,55.899093,126.4223,-19.0,7.28,1.771,B9,0.07,Dra,17.045,168,370.63931974020056,HD139992_TypB9_Mag7.28,"hms_tuple(h=15.0, m=39.0, s=11.907525107792196)","dms_tuple(d=55.0, m=52.0, s=4.561295621938939)",234.799615,15.653308,55.867934
76364,139365,,15.64427,-29.777754,112.4859,3.0,3.66,-1.595,B2.5V,-0.177,Lib,378.443,10,15.20027068337529,HD139365_TypB2_Mag3.66,"hms_tuple(h=15.0, m=39.0, s=0.7583757270181479)","dms_tuple(d=-29.0, m=-48.0, s=-31.70323564442839)",234.75316,15.650211,-29.808806
76370,139206,,15.644887,-45.708763,313.4796,0.0,6.97,-0.511,B5V,-0.078,Lup,139.444,132,281.9464748828664,HD139206_TypB5_Mag6.97,"hms_tuple(h=15.0, m=39.0, s=8.181891539356059)","dms_tuple(d=-45.0, m=-44.0, s=-23.25050779582284)",234.784091,15.652273,-45.739792
76376,139609,,15.645563,12.253219,260.4167,6.0,7.44,0.362,B9,-0.087,Ser,62.402,189,426.83476505925523,HD139609_TypB9_Mag7.44,"hms_tuple(h=15.0, m=39.0, s=3.0138796548000357)","dms_tuple(d=12.0, m=13.0, s=19.65128037669473)",234.762558,15.650837,12.222125
76397,139486,,15.650016,-19.732556,144.5087,-2.8,7.64,1.841,B9V,0.047,Lib,15.981,221,509.2079239683959,HD139486_TypB9_Mag7.64,"hms_tuple(h=15.0, m=39.0, s=19.7758112225101)","dms_tuple(d=-19.0, m=-45.0, s=-49.030553779267905)",234.832399,15.655493,-19.76362
76429,139518,,15.655937,-23.150224,99.8004,-9.0,6.33,1.334,B9.5V,0.023,Lib,25.492,81,160.2999881121757,HD139518_TypB9_Mag6.33,"hms_tuple(h=15.0, m=39.0, s=41.55970128025203)","dms_tuple(d=-23.0, m=-10.0, s=-52.622411655514156)",234.923165,15.661544,-23.181284
