,hd,proper,ra,dec,dist,rv,mag,absmag,spect,ci,con,lum,exp,modexp,tgtfn,adjra_hms,adjdec_dms,adjra_deg,adjra_hour,adjdec_deg
82144,151954,,16.836197,11.075408,364.9635,0.0,7.96,0.149,K5,1.63,Her,75.928,282,675.323313533301,HD151954_TypK5_Mag7.96,"hms_tuple(h=16.0, m=50.0, s=29.216091263209876)","dms_tuple(d=11.0, m=2.0, s=39.535705025647445)",252.621734,16.841449,11.044315
82167,152262,,16.843363,41.8965,114.4165,-37.0,6.29,0.998,K3III:,1.086,Her,34.738,79,154.74136248456367,HD152262_TypK3_Mag6.29,"hms_tuple(h=16.0, m=51.0, s=1.0246891325772367)","dms_tuple(d=41.0, m=51.0, s=55.33525131061424)",252.75427,16.850285,41.865371
82174,152224,,16.845319,32.553668,94.0734,-30.0,6.16,1.293,K0III,1.014,Her,26.473,71,137.97278383067092,HD152224_TypK0_Mag6.16,"hms_tuple(h=16.0, m=51.0, s=5.156425583637656)","dms_tuple(d=32.0, m=31.0, s=21.18860801476444)",252.771485,16.851432,32.522552
82185,152414,,16.847544,48.343772,100000.0,0.0,7.77,-12.23,K0,1.342,Her,6792036.326,244,571.094717053101,HD152414_TypK0_Mag7.77,"hms_tuple(h=16.0, m=51.0, s=19.06049802477071)","dms_tuple(d=48.0, m=18.0, s=45.47187070565826)",252.829419,16.855295,48.312631
82189,152465,,16.848732,51.128442,225.2252,0.0,7.96,1.197,K0,1.225,Her,28.92,282,675.323313533301,HD152465_TypK0_Mag7.96,"hms_tuple(h=16.0, m=51.0, s=24.984144183128763)","dms_tuple(d=51.0, m=5.0, s=50.26202398906321)",252.854101,16.85694,51.097295
82206,151856,,16.85154,-27.979919,261.0966,-16.5,7.87,0.786,K2III,1.3,Sco,42.228,263,623.771929275639,HD151856_TypK2_Mag7.87,"hms_tuple(h=16.0, m=51.0, s=26.562930639948377)","dms_tuple(d=-28.0, m=-0.0, s=-39.50492749858654)",252.860679,16.857379,-28.010974
82211,152174,,16.852238,18.077523,285.7143,0.0,7.41,0.13,K0,1.141,Her,77.268,185,415.6851208955647,HD152174_TypK0_Mag7.41,"hms_tuple(h=16.0, m=51.0, s=27.57363768452109)","dms_tuple(d=18.0, m=2.0, s=47.12517025999745)",252.86489,16.857659,18.046424
82213,151925,,16.85285,-19.186685,217.3913,0.0,7.98,1.294,K0/K1III,1.303,Oph,26.448,286,687.3457941057625,HD151925_TypK0_Mag7.98,"hms_tuple(h=16.0, m=51.0, s=29.911832226339072)","dms_tuple(d=-19.0, m=-13.0, s=-3.8969673120260495)",252.874633,16.858309,-19.217749
82215,151843,,16.853192,-30.672432,316.4557,0.0,7.76,0.258,K0III,1.147,Sco,68.675,242,566.0781270342421,HD151843_TypK0_Mag7.76,"hms_tuple(h=16.0, m=51.0, s=33.07327272078112)","dms_tuple(d=-30.0, m=-42.0, s=-12.540104815693383)",252.887805,16.859187,-30.703483
82226,152551,,16.856508,50.773065,189.7533,0.0,7.47,1.079,K0,1.08,Her,32.24,194,438.2834686761904,HD152551_TypK0_Mag7.47,"hms_tuple(h=16.0, m=51.0, s=52.75292177374752)","dms_tuple(d=50.0, m=44.0, s=30.9077552744958)",252.969804,16.864654,50.741919
82234,152275,,16.858725,23.625681,178.2531,0.0,7.62,1.365,K0,1.046,Her,24.774,217,500.3012827613783,HD152275_TypK0_Mag7.62,"hms_tuple(h=16.0, m=51.0, s=51.659575233723274)","dms_tuple(d=23.0, m=35.0, s=40.47313015291394)",252.965248,16.86435,23.594576
82252,152326,,16.862573,24.656433,214.1328,-16.0,5.03,-1.623,K2II-III,1.246,Her,388.329,30,50.910058428254736,HD152326_TypK2_Mag5.03,"hms_tuple(h=16.0, m=52.0, s=5.676069358006259)","dms_tuple(d=24.0, m=37.0, s=31.1762744706715)",253.02365,16.868243,24.625327
82253,152307,,16.862617,20.574073,160.2564,0.0,6.88,0.856,K0,1.129,Her,39.591,123,260.4238489413245,HD152307_TypK0_Mag6.88,"hms_tuple(h=16.0, m=52.0, s=5.238093786215643)","dms_tuple(d=20.0, m=32.0, s=34.69598159224773)",253.021825,16.868122,20.542971
82261,152674,,16.864433,54.331015,257.732,0.0,7.25,0.194,K0,1.207,Dra,72.845,164,360.95759541392204,HD152674_TypK0_Mag7.25,"hms_tuple(h=16.0, m=52.0, s=23.758902233575725)","dms_tuple(d=54.0, m=17.0, s=59.49619223648199)",253.098995,16.873266,54.29986
82280,152495,,16.869824,35.489637,500.0,0.0,7.56,-0.935,K5,1.55,Her,206.063,208,474.5052325085976,HD152495_TypK5_Mag7.56,"hms_tuple(h=16.0, m=52.0, s=34.14836566493193)","dms_tuple(d=35.0, m=27.0, s=30.663001234133276)",253.142285,16.876152,35.458518
82285,152212,,16.870933,-5.788834,80.2568,0.0,7.83,3.308,K0,0.986,Oph,4.138,255,602.141767772257,HD152212_TypK0_Mag7.83,"hms_tuple(h=16.0, m=52.0, s=34.01166804754638)","dms_tuple(d=-5.0, m=-49.0, s=-11.679693165006313)",253.141715,16.876114,-5.819911
82292,152328,,16.872148,11.241894,442.4779,0.0,7.04,-1.189,K5,1.611,Oph,260.375,140,299.90868873980725,HD152328_TypK5_Mag7.04,"hms_tuple(h=16.0, m=52.0, s=38.6505002663003)","dms_tuple(d=11.0, m=12.0, s=38.884738172903184)",253.161044,16.877403,11.210801
82306,152255,,16.875051,-5.14964,132.9787,0.0,7.56,1.941,K0,1.206,Oph,14.575,208,474.5052325085976,HD152255_TypK0_Mag7.56,"hms_tuple(h=16.0, m=52.0, s=48.81644045724045)","dms_tuple(d=-5.0, m=-10.0, s=-50.58340788589497)",253.203402,16.880227,-5.180718
82314,152445,,16.877865,20.973641,291.5452,0.0,7.51,0.186,K5,1.405,Her,73.384,200,454.02750557766933,HD152445_TypK5_Mag7.51,"hms_tuple(h=16.0, m=53.0, s=0.18330197226788414)","dms_tuple(d=20.0, m=56.0, s=33.13928394321067)",253.250764,16.883384,20.942539
82352,152482,,16.887054,10.874479,680.2721,0.0,6.92,-2.243,K5,1.495,Oph,687.385,127,269.7788052214281,HD152482_TypK5_Mag6.92,"hms_tuple(h=16.0, m=53.0, s=32.288474815161976)","dms_tuple(d=10.0, m=50.0, s=36.191988295374955)",253.384535,16.892302,10.843387
82359,152812,,16.888213,47.416725,201.2072,-63.0,5.99,-0.528,K2III,1.325,Her,141.645,62,118.75539918732655,HD152812_TypK2_Mag5.99,"hms_tuple(h=16.0, m=53.0, s=44.97456006099554)","dms_tuple(d=47.0, m=23.0, s=8.109419059028937)",253.437394,16.895826,47.385586
82393,152813,,16.893786,43.783554,160.2564,0.0,7.53,1.506,K0,1.187,Her,21.757,203,462.11035531169057,HD152813_TypK0_Mag7.53,"hms_tuple(h=16.0, m=54.0, s=3.319528301333321)","dms_tuple(d=43.0, m=45.0, s=8.718154309167403)",253.513831,16.900922,43.752422
82401,152629,,16.896049,21.17294,188.6792,0.0,7.34,0.961,K0,1.07,Her,35.942,175,390.78879304975095,HD152629_TypK0_Mag7.34,"hms_tuple(h=16.0, m=54.0, s=5.672308519267801)","dms_tuple(d=21.0, m=8.0, s=30.614933953482364)",253.523635,16.901576,21.141837
82412,152418,,16.899147,-17.976473,201.6129,0.0,7.68,1.157,K0III,1.337,Oph,30.005,227,527.4997120883073,HD152418_TypK0_Mag7.68,"hms_tuple(h=16.0, m=54.0, s=16.441727500693162)","dms_tuple(d=-18.0, m=-0.0, s=-27.13818454617467)",253.568507,16.904567,-18.007538
82424,153166,,16.900519,60.362267,724.6377,-42.2,7.04,-2.261,K0,1.31,Dra,698.876,140,299.90868873980725,HD153166_TypK0_Mag7.04,"hms_tuple(h=16.0, m=54.0, s=39.35773173408904)","dms_tuple(d=60.0, m=19.0, s=51.93507254766473)",253.663991,16.910933,60.331093
82428,153265,,16.90092,63.870551,238.6635,0.0,7.89,1.001,K2,0.897,Dra,34.642,267,634.876663483802,HD153265_TypK2_Mag7.89,"hms_tuple(h=16.0, m=54.0, s=45.40135099955677)","dms_tuple(d=63.0, m=50.0, s=21.704809290267235)",253.689172,16.912611,63.839362
82446,152556,,16.90498,-6.711819,456.621,0.0,7.97,-0.328,K5,1.815,Oph,117.815,284,681.3080354866522,HD152556_TypK5_Mag7.97,"hms_tuple(h=16.0, m=54.0, s=36.6139728469895)","dms_tuple(d=-6.0, m=-44.0, s=-34.42263090628032)",253.652558,16.910171,-6.742895
82450,152905,,16.905263,43.406397,202.8398,0.0,7.05,0.514,K0,1.011,Her,54.25,141,302.5664825365462,HD152905_TypK0_Mag7.05,"hms_tuple(h=16.0, m=54.0, s=44.47639434520937)","dms_tuple(d=43.0, m=22.0, s=30.955308981463077)",253.685318,16.912355,43.375265
82476,152334,,16.909731,-42.361313,40.568,-19.0,3.62,0.579,K4III,1.393,Sco,51.098,10,14.673180100510582,HD152334_TypK4_Mag3.62,"hms_tuple(h=16.0, m=55.0, s=0.15764809023437465)","dms_tuple(d=-42.0, m=-23.0, s=-32.45178393317303)",253.750657,16.91671,-42.392348
82477,152601,,16.909915,-6.153982,73.8007,-17.0,5.23,0.89,K2III,1.1,Oph,38.371,35,60.73498993870038,HD152601_TypK2_Mag5.23,"hms_tuple(h=16.0, m=54.0, s=54.35937179368352)","dms_tuple(d=-6.0, m=-11.0, s=-6.2112829767416144)",253.726497,16.9151,-6.185059
82488,152952,,16.911847,40.708807,222.2222,0.0,7.73,0.996,K0,0.983,Her,34.802,236,551.2912113423957,HD152952_TypK0_Mag7.73,"hms_tuple(h=16.0, m=55.0, s=7.117834668463274)","dms_tuple(d=40.0, m=40.0, s=39.647344158930764)",253.779658,16.918644,40.67768
82518,152895,,16.916032,30.706042,298.5075,0.0,7.88,0.505,K5,1.55,Her,54.702,265,629.299802346522,HD152895_TypK5_Mag7.88,"hms_tuple(h=16.0, m=55.0, s=19.290890004376138)","dms_tuple(d=30.0, m=40.0, s=29.743358067848646)",253.830379,16.922025,30.674929
82537,152677,,16.918869,-6.650974,125.3133,0.0,6.82,1.33,K0,1.307,Oph,25.586,118,246.99612663521023,HD152677_TypK0_Mag6.82,"hms_tuple(h=16.0, m=55.0, s=26.612037540087385)","dms_tuple(d=-6.0, m=-40.0, s=-55.38083311815143)",253.860883,16.924059,-6.68205
82546,153623,,16.921252,67.959001,215.5172,0.0,7.69,1.023,K0,1.118,Dra,33.947,229,532.1744198083834,HD153623_TypK0_Mag7.69,"hms_tuple(h=16.0, m=56.0, s=5.889849503719233)","dms_tuple(d=67.0, m=55.0, s=40.0439851563533)",254.024541,16.934969,67.92779
82549,152879,,16.922825,18.433213,120.048,12.0,5.35,-0.047,K4III,1.407,Her,90.949,38,67.51809571619467,HD152879_TypK4_Mag5.35,"hms_tuple(h=16.0, m=55.0, s=41.726770793717094)","dms_tuple(d=18.0, m=24.0, s=7.607877909997853)",253.923862,16.928257,18.402113
82568,152618,,16.925639,-29.276894,523.5602,0.0,7.75,-0.845,K0III,1.234,Oph,189.671,240,561.1056035680328,HD152618_TypK0_Mag7.75,"hms_tuple(h=16.0, m=55.0, s=53.5810131153184)","dms_tuple(d=-29.0, m=-18.0, s=-28.609405529924175)",253.973254,16.93155,-29.307947
82580,152524,,16.92717,-39.504977,709.2199,0.0,7.28,-1.974,K2II/III,1.81,Sco,536.537,168,370.63931974020056,HD152524_TypK2_Mag7.28,"hms_tuple(h=16.0, m=56.0, s=1.8733777280695563)","dms_tuple(d=-39.0, m=-32.0, s=-9.658615489810813)",254.007806,16.933854,-39.536016
82592,152796,,16.930325,-6.123391,148.368,-54.0,7.43,1.573,K0,1.231,Oph,20.455,188,423.08537820947436,HD152796_TypK0_Mag7.43,"hms_tuple(h=16.0, m=56.0, s=7.8342945248815)","dms_tuple(d=-6.0, m=-9.0, s=-16.083784425449323)",254.032643,16.93551,-6.154468
82593,154527,,16.930932,77.959698,210.5263,0.0,7.49,0.873,K0,1.084,UMi,38.976,197,446.0860343240754,HD154527_TypK0_Mag7.49,"hms_tuple(h=16.0, m=57.0, s=20.086891924721613)","dms_tuple(d=77.0, m=55.0, s=42.13815445302771)",254.333695,16.95558,77.928372
82601,152636,,16.932708,-33.506873,246.9136,-93.0,6.29,-0.673,K5III,1.747,Sco,161.883,79,154.74136248456367,HD152636_TypK5_Mag6.29,"hms_tuple(h=16.0, m=56.0, s=20.01187365996003)","dms_tuple(d=-33.0, m=-32.0, s=-16.514745764523582)",254.083383,16.938892,-33.537921
82607,152781,,16.933845,-16.806263,42.0168,-3.0,6.33,3.213,K0/K1III/IV,0.952,Oph,4.516,81,160.2999881121757,HD152781_TypK0_Mag6.33,"hms_tuple(h=16.0, m=56.0, s=21.229861417919835)","dms_tuple(d=-16.0, m=-50.0, s=-14.386398421986257)",254.088458,16.939231,-16.83733
82611,152898,,16.934887,1.420646,298.5075,0.0,7.7,0.325,K0,1.367,Oph,64.565,231,536.8905548349917,HD152898_TypK0_Mag7.7,"hms_tuple(h=16.0, m=56.0, s=24.15538104233491)","dms_tuple(d=1.0, m=23.0, s=22.424607474831006)",254.100647,16.940043,1.389562
82615,152637,,16.935933,-37.188055,142.8571,0.0,7.41,1.635,K0III,1.049,Sco,19.32,185,415.6851208955647,HD152637_TypK0_Mag7.41,"hms_tuple(h=16.0, m=56.0, s=32.661656914518176)","dms_tuple(d=-37.0, m=-13.0, s=-8.751778589059427)",254.13609,16.942406,-37.219098
82616,152972,,16.936004,15.383669,163.9344,0.0,6.58,0.507,K0,1.236,Her,54.601,98,199.86083644579665,HD152972_TypK0_Mag6.58,"hms_tuple(h=16.0, m=56.0, s=28.85782650554006)","dms_tuple(d=15.0, m=21.0, s=9.260397694623066)",254.120241,16.941349,15.352572
82662,153064,,16.944349,14.140252,131.5789,0.0,6.77,1.174,K0,0.945,Her,29.539,113,236.33677266456448,HD153064_TypK0_Mag6.77,"hms_tuple(h=16.0, m=56.0, s=58.790334767516015)","dms_tuple(d=14.0, m=6.0, s=32.963555562836575)",254.24496,16.949664,14.109157
82670,153648,,16.946865,61.475118,196.0784,0.0,7.32,0.858,K0,1.086,Dra,39.518,173,383.9534407239423,HD153648_TypK0_Mag7.32,"hms_tuple(h=16.0, m=57.0, s=27.534140539720227)","dms_tuple(d=61.0, m=26.0, s=38.1832562887746)",254.364726,16.957648,61.44394
82672,153033,,16.947532,6.501328,434.7826,-41.7,7.33,-0.861,K5III,1.6,Oph,192.486,174,387.3560399526628,HD153033_TypK5_Mag7.33,"hms_tuple(h=16.0, m=57.0, s=9.79087674998624)","dms_tuple(d=6.0, m=28.0, s=12.863063338513996)",254.290795,16.95272,6.47024
82689,153110,,16.950384,12.963641,367.6471,0.0,7.84,0.013,K2,1.503,Her,86.06,257,607.4779541357369,HD153110_TypK2_Mag7.84,"hms_tuple(h=16.0, m=57.0, s=20.4220789432145)","dms_tuple(d=12.0, m=55.0, s=57.1680356644201)",254.335092,16.955673,12.932547
82690,153146,,16.95048,18.233792,269.5418,0.0,7.49,0.337,K0,1.015,Her,63.856,197,446.0860343240754,HD153146_TypK0_Mag7.49,"hms_tuple(h=16.0, m=57.0, s=21.262269100329263)","dms_tuple(d=18.0, m=12.0, s=9.693003128778628)",254.338593,16.955906,18.202693
82698,153129,,16.951888,14.673654,401.6064,0.0,7.46,-0.559,K5,1.604,Her,145.747,192,434.43351452893916,HD153129_TypK5_Mag7.46,"hms_tuple(h=16.0, m=57.0, s=25.97644554990552)","dms_tuple(d=14.0, m=38.0, s=33.20889219790118)",254.358235,16.957216,14.642558
82701,153496,,16.952827,51.899039,478.4689,0.0,7.51,-0.889,K0,1.341,Dra,197.515,200,454.02750557766933,HD153496_TypK0_Mag7.51,"hms_tuple(h=16.0, m=57.0, s=40.22971642686343)","dms_tuple(d=51.0, m=52.0, s=4.404710081091707)",254.417624,16.961175,51.86789
82703,152820,,16.953104,-33.259492,290.6977,-76.0,5.48,-1.837,K5III,1.606,Sco,472.933,42,75.72393506468185,HD152820_TypK5_Mag5.48,"hms_tuple(h=16.0, m=57.0, s=33.3741478592475)","dms_tuple(d=-33.0, m=-17.0, s=-25.944309630107227)",254.389059,16.959271,-33.29054
82705,153300,,16.953501,32.233601,194.9318,0.0,7.5,1.051,K0,1.122,Her,33.083,198,450.03925321819855,HD153300_TypK0_Mag7.5,"hms_tuple(h=16.0, m=57.0, s=34.53385463713971)","dms_tuple(d=32.0, m=12.0, s=8.948878525025634)",254.393891,16.959593,32.202486
82708,153132,,16.953847,10.527313,344.8276,0.0,7.68,-0.008,K0,1.293,Oph,87.74,227,527.4997120883073,HD153132_TypK0_Mag7.68,"hms_tuple(h=16.0, m=57.0, s=32.72171779684953)","dms_tuple(d=10.0, m=29.0, s=46.39556670069837)",254.38634,16.959089,10.496221
82714,153113,,16.955625,6.211303,268.8172,0.0,6.73,-0.417,K0,1.522,Oph,127.879,110,228.14146549859603,HD153113_TypK0_Mag6.73,"hms_tuple(h=16.0, m=57.0, s=38.915200859362926)","dms_tuple(d=6.0, m=10.0, s=48.77402572005174)",254.412147,16.96081,6.180215
82731,153225,,16.958637,14.017101,446.4286,0.0,7.68,-0.569,K2,1.352,Her,147.096,227,527.4997120883073,HD153225_TypK2_Mag7.68,"hms_tuple(h=16.0, m=57.0, s=50.216847312009634)","dms_tuple(d=13.0, m=59.0, s=9.620384523345251)",254.459237,16.963949,13.986006
82732,153226,,16.9589,13.884113,61.1247,-31.0,6.38,2.449,K0V,0.93,Her,9.129,84,167.52990115327088,HD153226_TypK0_Mag6.38,"hms_tuple(h=16.0, m=57.0, s=51.15264963858294)","dms_tuple(d=13.0, m=51.0, s=10.864047232790028)",254.463136,16.964209,13.853018
82744,153210,,16.961139,9.375033,28.0426,-56.0,3.19,0.951,K2IIIvar,1.16,Oph,36.274,7,10.040566250146206,HD153210_TypK2_Mag3.19,"hms_tuple(h=16.0, m=57.0, s=58.906653523931425)","dms_tuple(d=9.0, m=20.0, s=38.191459531846306)",254.495444,16.966363,9.343942
82750,153312,,16.961752,24.38126,151.2859,-22.0,6.35,0.451,K0III,1.089,Her,57.491,82,163.15373750039242,HD153312_TypK0_Mag6.35,"hms_tuple(h=16.0, m=58.0, s=2.6758647802449786)","dms_tuple(d=24.0, m=21.0, s=0.5545636112807983)",254.511149,16.96741,24.350154
82751,153525,,16.961741,47.362144,17.7999,-7.0,7.93,6.678,K0,1.004,Her,0.186,275,657.682729265769,HD153525_TypK0_Mag7.93,"hms_tuple(h=16.0, m=58.0, s=9.647022715710989)","dms_tuple(d=47.0, m=19.0, s=51.61820895062078)",254.540196,16.969346,47.331005
82757,153472,,16.963939,42.512451,200.8032,28.0,6.36,-0.154,K3III,1.28,Her,100.369,83,164.59960755259254,HD153472_TypK3_Mag6.36,"hms_tuple(h=16.0, m=58.0, s=15.342147473405703)","dms_tuple(d=42.0, m=28.0, s=52.75517514996125)",254.563926,16.970928,42.481321
82764,153557,,16.964784,47.366688,18.305,-6.6,7.76,6.447,K0,0.98,Her,0.23,242,566.0781270342421,HD153557_TypK0_Mag7.76,"hms_tuple(h=16.0, m=58.0, s=20.604178683860823)","dms_tuple(d=47.0, m=20.0, s=7.976576521966194)",254.585851,16.97239,47.335549
82778,153301,,16.968002,15.153122,294.9853,-11.5,7.65,0.301,K0,1.031,Her,66.009,222,513.7205296793568,HD153301_TypK0_Mag7.65,"hms_tuple(h=16.0, m=58.0, s=24.029546149511987)","dms_tuple(d=15.0, m=7.0, s=19.29200949974998)",254.600123,16.973342,15.122026
82780,152902,,16.968457,-40.352614,347.2222,0.0,7.55,-0.153,K4III,1.61,Sco,100.277,206,470.3371004243402,HD152902_TypK4_Mag7.55,"hms_tuple(h=16.0, m=58.0, s=30.806708692683742)","dms_tuple(d=-40.0, m=-23.0, s=-1.147085901079663)",254.628361,16.975224,-40.383652
82789,153135,,16.969308,-14.372468,143.0615,0.0,7.16,1.382,K2III,1.559,Oph,24.389,153,333.40358783117154,HD153135_TypK2_Mag7.16,"hms_tuple(h=16.0, m=58.0, s=28.66772989481177)","dms_tuple(d=-14.0, m=-24.0, s=-12.733001606218721)",254.619449,16.97463,-14.403537
82793,153168,,16.970058,-10.545755,229.3578,0.0,7.69,0.887,K0,1.385,Oph,38.477,229,532.1744198083834,HD153168_TypK0_Mag7.69,"hms_tuple(h=16.0, m=58.0, s=31.08625685867537)","dms_tuple(d=-10.0, m=-34.0, s=-36.57936665243099)",254.629526,16.975302,-10.576828
82799,153069,,16.971303,-26.058974,212.766,0.0,7.44,0.8,K5III,1.568,Oph,41.687,189,426.83476505925523,HD153069_TypK5_Mag7.44,"hms_tuple(h=16.0, m=58.0, s=37.35290754436818)","dms_tuple(d=-26.0, m=-5.0, s=-24.11086755294889)",254.655637,16.977042,-26.090031
82812,153374,,16.973548,20.145151,167.5042,0.0,7.7,1.58,K0,1.079,Her,20.324,231,536.8905548349917,HD153374_TypK0_Mag7.7,"hms_tuple(h=16.0, m=58.0, s=44.53480892102817)","dms_tuple(d=20.0, m=6.0, s=50.57838058178362)",254.685562,16.979037,20.11405
82823,153085,,16.976474,-30.844057,306.7485,0.0,7.85,0.416,K1III/IV,1.107,Sco,59.375,259,612.8614298360975,HD153085_TypK1_Mag7.85,"hms_tuple(h=16.0, m=58.0, s=56.92702835978139)","dms_tuple(d=-30.0, m=-52.0, s=-30.389342480406185)",254.737196,16.98248,-30.875108
82832,154273,,16.977818,69.634876,502.5126,0.0,7.91,-0.596,K0,0.944,Dra,150.8,271,646.179090335777,HD154273_TypK0_Mag7.91,"hms_tuple(h=16.0, m=59.0, s=33.39045016233854)","dms_tuple(d=69.0, m=36.0, s=13.152043799819921)",254.889127,16.992608,69.603653
82840,153497,,16.979689,27.644996,100000.0,0.0,8.0,-12.0,K5,1.587,Her,5495408.739,290,699.5823055523535,HD153497_TypK5_Mag8.0,"hms_tuple(h=16.0, m=59.0, s=7.822626348136055)","dms_tuple(d=27.0, m=36.0, s=49.99091805451968)",254.782594,16.985506,27.613886
82858,154319,,16.984048,69.186248,88.2613,-27.0,6.41,1.681,K0,0.725,Dra,18.518,86,172.0234437188863,HD154319_TypK0_Mag6.41,"hms_tuple(h=16.0, m=59.0, s=54.72188417608294)","dms_tuple(d=69.0, m=9.0, s=18.103101951019198)",254.978008,16.998534,69.155029
82882,153956,,16.989316,56.688594,93.1099,-15.0,6.04,1.195,K1III:,1.165,Dra,28.973,65,124.11155185705773,HD153956_TypK1_Mag6.04,"hms_tuple(h=16.0, m=59.0, s=55.29899464086924)","dms_tuple(d=56.0, m=39.0, s=26.756504436111186)",254.980412,16.998694,56.657432
82883,153316,,16.989807,-16.064358,253.1646,0.0,7.79,0.773,K5III,1.663,Oph,42.737,247,581.2616622824664,HD153316_TypK5_Mag7.79,"hms_tuple(h=16.0, m=59.0, s=42.61899875602552)","dms_tuple(d=-16.0, m=-5.0, s=-43.531042890812444)",254.927579,16.995172,-16.095425
82902,153651,,16.99446,24.204535,257.0694,0.0,7.78,0.73,K0,0.926,Her,44.463,245,576.1557641428401,HD153651_TypK0_Mag7.78,"hms_tuple(h=17.0, m=0.0, s=0.3963679301577372)","dms_tuple(d=24.0, m=10.0, s=24.345260596146545)",255.001652,17.00011,24.173429
82909,153540,,16.996619,10.915468,184.8429,-17.5,7.08,0.746,K4III,1.499,Oph,43.813,144,310.68202106935195,HD153540_TypK4_Mag7.08,"hms_tuple(h=17.0, m=0.0, s=6.72506906086312)","dms_tuple(d=10.0, m=53.0, s=3.7522489852041474)",255.028021,17.001868,10.884376
82910,153437,,16.997052,-4.22121,900.9009,0.0,7.49,-2.283,K2,1.598,Oph,713.181,197,446.0860343240754,HD153437_TypK2_Mag7.49,"hms_tuple(h=17.0, m=0.0, s=7.995145879439747)","dms_tuple(d=-4.0, m=-15.0, s=-8.23847205231445)",255.033313,17.002221,-4.252288
82927,154009,,17.000955,53.044547,348.4321,0.0,7.42,-0.291,K0,1.344,Dra,113.868,187,419.36892659107707,HD154009_TypK0_Mag7.42,"hms_tuple(h=17.0, m=0.0, s=34.2821816315066)","dms_tuple(d=53.0, m=0.0, s=48.22340295069978)",255.142842,17.009523,53.013395
82928,155246,,17.001252,78.099062,384.6154,0.0,7.12,-0.805,K2,1.501,UMi,182.81,148,321.8423534887257,HD155246_TypK2_Mag7.12,"hms_tuple(h=17.0, m=1.0, s=34.25994516394951)","dms_tuple(d=78.0, m=4.0, s=3.8379891998579296)",255.39275,17.026183,78.067733
82930,153832,,17.001507,39.100634,175.7469,0.0,7.25,1.026,K0,1.04,Her,33.853,164,360.95759541392204,HD153832_TypK0_Mag7.25,"hms_tuple(h=17.0, m=0.0, s=29.32674329049263)","dms_tuple(d=39.0, m=4.0, s=10.233496076305073)",255.122195,17.008146,39.069509
82957,153723,,17.006501,17.916486,100000.0,0.0,7.85,-12.15,K5,1.598,Her,6309573.445,259,612.8614298360975,HD153723_TypK5_Mag7.85,"hms_tuple(h=17.0, m=0.0, s=42.902658544889505)","dms_tuple(d=17.0, m=53.0, s=7.3925536418127535)",255.178761,17.011917,17.885387
82963,154790,,17.007755,73.19425,492.6108,0.0,7.38,-1.083,K2,1.3,Dra,236.157,181,404.82672424766696,HD154790_TypK2_Mag7.38,"hms_tuple(h=17.0, m=1.0, s=31.98422543635587)","dms_tuple(d=73.0, m=9.0, s=46.78293591022452)",255.383268,17.025551,73.162995
82968,153438,,17.008254,-21.461663,105.7082,0.0,7.35,2.229,K0III,1.096,Oph,11.179,177,394.25196723909164,HD153438_TypK0_Mag7.35,"hms_tuple(h=17.0, m=0.0, s=49.65791342774821)","dms_tuple(d=-21.0, m=-29.0, s=-33.8092819089033)",255.206908,17.013794,-21.492725
82973,153896,,17.00887,38.908346,246.3054,0.0,7.35,0.393,K0,1.02,Her,60.646,177,394.25196723909164,HD153896_TypK0_Mag7.35,"hms_tuple(h=17.0, m=0.0, s=55.7687361467444)","dms_tuple(d=38.0, m=52.0, s=37.99773894289331)",255.23237,17.015491,38.877222
82974,153258,,17.00899,-45.451756,469.4836,-0.4,6.58,-1.778,K4III,1.81,Sco,447.92,98,199.86083644579665,HD153258_TypK4_Mag6.58,"hms_tuple(h=17.0, m=0.0, s=58.83113075046538)","dms_tuple(d=-45.0, m=-28.0, s=-58.02702947395176)",255.24513,17.016342,-45.482785
82979,153368,,17.010275,-35.934133,98.5222,17.0,5.95,0.982,K2IIICN...,1.161,Sco,35.253,61,114.63739011499842,HD153368_TypK2_Mag5.95,"hms_tuple(h=17.0, m=0.0, s=59.91725419845153)","dms_tuple(d=-35.0, m=-57.0, s=-54.63895537325698)",255.249655,17.016644,-35.965177
82998,153834,,17.016149,22.632095,952.381,11.0,5.69,-4.204,K3III,1.332,Her,4184.08,50,91.1381715250705,HD153834_TypK3_Mag5.69,"hms_tuple(h=17.0, m=1.0, s=18.236759136116518)","dms_tuple(d=22.0, m=36.0, s=3.567379686467973)",255.325986,17.021732,22.600991
83005,153503,,17.017582,-28.553136,363.6364,0.0,7.53,-0.273,K2III,1.126,Oph,111.995,203,462.11035531169057,HD153503_TypK2_Mag7.53,"hms_tuple(h=17.0, m=1.0, s=24.427652308266943)","dms_tuple(d=-28.0, m=-35.0, s=-3.08370380895866)",255.351782,17.023452,-28.58419
83006,153687,,17.017667,-4.222644,124.2236,-7.0,4.82,-0.651,K4III,1.483,Oph,158.635,25,42.29961929288719,HD153687_TypK4_Mag4.82,"hms_tuple(h=17.0, m=1.0, s=22.20918051300714)","dms_tuple(d=-4.0, m=-15.0, s=-13.400867325684729)",255.342538,17.022836,-4.253722
83026,153688,,17.02041,-7.028111,319.4888,-65.4,7.31,-0.212,K2,1.678,Oph,105.877,171,380.5807304870462,HD153688_TypK2_Mag7.31,"hms_tuple(h=17.0, m=1.0, s=32.17446181677076)","dms_tuple(d=-7.0, m=-3.0, s=-33.07277891464658)",255.38406,17.025604,-7.059187
