,hd,proper,ra,dec,dist,rv,mag,absmag,spect,ci,con,lum,exp,modexp,tgtfn,adjra_hms,adjdec_dms,adjra_deg,adjra_hour,adjdec_deg
58343,104207,,12.001306,19.419373,263.8522,36.4,6.94,-0.167,M4III,1.57,Com,101.578,129,274.581557295345,HD104207_TypM4_Mag6.94,"hms_tuple(h=12.0, m=0.0, s=24.373928451642968)","dms_tuple(d=19.0, m=23.0, s=17.780266443972153)",180.101558,12.006771,19.388272
58369,104216,,12.005224,80.853186,280.112,32.0,6.21,-1.027,M2III,1.61,Cam,224.285,74,144.19568653254458,HD104216_TypM2_Mag6.21,"hms_tuple(h=12.0, m=2.0, s=15.146521221995641)","dms_tuple(d=80.0, m=49.0, s=18.410738612474233)",180.563111,12.037541,80.821781
58539,104575,,12.043075,8.06977,980.3922,0.0,7.59,-2.367,M...,1.603,Vir,770.549,212,487.2325692121131,HD104575_TypM._Mag7.59,"hms_tuple(h=12.0, m=2.0, s=53.810872379134906)","dms_tuple(d=8.0, m=2.0, s=19.249038353337085)",180.724212,12.048281,8.03868
58619,104710,,12.059218,29.679112,283.2861,-4.2,7.35,0.089,M3III,1.502,UMa,80.242,177,394.25196723909164,HD104710_TypM3_Mag7.35,"hms_tuple(h=12.0, m=3.0, s=54.53692712544694)","dms_tuple(d=29.0, m=38.0, s=52.79986133896102)",180.977237,12.065149,29.648
58690,104831,,12.071896,4.931787,694.4444,0.0,7.12,-2.088,M...,1.631,Vir,595.937,148,321.8423534887257,HD104831_TypM._Mag7.12,"hms_tuple(h=12.0, m=4.0, s=37.45040999551662)","dms_tuple(d=4.0, m=54.0, s=2.520659602853925)",181.156043,12.07707,4.9007
58770,104983,,12.086654,-34.208989,523.5602,0.0,7.46,-1.135,M2III,1.653,Hya,247.742,192,434.43351452893916,HD104983_TypM2_Mag7.46,"hms_tuple(h=12.0, m=5.0, s=34.40148239643008)","dms_tuple(d=-34.0, m=-14.0, s=-24.129005755154367)",181.39334,12.092889,-34.240036
58799,105029,,12.092469,68.759431,389.1051,12.2,7.7,-0.25,M0,1.513,Dra,109.648,231,536.8905548349917,HD105029_TypM0_Mag7.7,"hms_tuple(h=12.0, m=6.0, s=24.038204227304192)","dms_tuple(d=68.0, m=43.0, s=41.57273953807817)",181.600159,12.106677,68.728215
58805,105036,,12.093067,-5.845882,386.1004,-19.1,6.62,-1.314,M0,1.491,Vir,292.146,101,207.04024568445064,HD105036_TypM0_Mag6.62,"hms_tuple(h=12.0, m=5.0, s=53.69597050302772)","dms_tuple(d=-5.0, m=-52.0, s=-37.05230420035093)",181.473733,12.098249,-5.876959
58929,105266,,12.120806,-6.765573,271.0027,0.0,7.07,-0.095,M5IIIvar,1.42,Vir,95.06,143,307.9529390460096,HD105266_TypM5_Mag7.07,"hms_tuple(h=12.0, m=7.0, s=33.58965401420832)","dms_tuple(d=-6.0, m=-47.0, s=-47.93685221835375)",181.889957,12.125997,-6.796649
59065,105548,,12.153592,17.186095,862.069,35.8,7.22,-2.458,M1III,1.63,Com,837.915,160,351.52877406079745,HD105548_TypM1_Mag7.22,"hms_tuple(h=12.0, m=9.0, s=32.351945363105585)","dms_tuple(d=17.0, m=9.0, s=17.98758650245901)",182.3848,12.158987,17.154997
59260,105934,,12.192618,-27.070884,100000.0,0.0,7.59,-12.41,M2/M3III,1.561,Hya,8016780.634,212,487.2325692121131,HD105934_TypM2_Mag7.59,"hms_tuple(h=12.0, m=11.0, s=54.270428383324685)","dms_tuple(d=-27.0, m=-6.0, s=-6.982718838004018)",182.976127,12.198408,-27.10194
59405,106198,,12.220263,-34.125272,358.4229,3.0,6.34,-1.432,M4/M5Ib/II:,1.449,Hya,325.687,82,161.720568208778,HD106198_TypM4_Mag6.34,"hms_tuple(h=12.0, m=13.0, s=35.371605306503255)","dms_tuple(d=-34.0, m=-9.0, s=-22.748206905115467)",183.397382,12.226492,-34.156319
59606,106586,,12.259518,-31.690193,305.8104,0.0,7.49,0.063,M2III,1.619,Hya,82.186,197,446.0860343240754,HD106586_TypM2_Mag7.49,"hms_tuple(h=12.0, m=15.0, s=56.08042487412277)","dms_tuple(d=-31.0, m=-43.0, s=-16.475143517756123)",183.983668,12.265578,-31.721243
59648,106690,,12.268763,40.66018,236.4066,-16.0,5.69,-1.178,M1III,1.586,CVn,257.751,50,91.1381715250705,HD106690_TypM1_Mag5.69,"hms_tuple(h=12.0, m=16.0, s=31.997608498604677)","dms_tuple(d=40.0, m=37.0, s=44.590421098452566)",184.133323,12.275555,40.629053
59705,106814,,12.282394,27.739734,100000.0,-21.4,7.99,-12.01,M2III,1.519,Com,5546257.13,288,693.4370594020932,HD106814_TypM2_Mag7.99,"hms_tuple(h=12.0, m=17.0, s=17.578784335670434)","dms_tuple(d=27.0, m=42.0, s=31.047322186181532)",184.323245,12.288216,27.708624
59826,107003,,12.307407,-20.809776,100000.0,0.0,7.43,-12.57,M1III,1.682,Crv,9289663.868,188,423.08537820947436,HD107003_TypM1_Mag7.43,"hms_tuple(h=12.0, m=18.0, s=46.521044809746286)","dms_tuple(d=-20.0, m=-50.0, s=-27.01853920600712)",184.693838,12.312923,-20.840838
59937,107274,,12.330199,48.984148,180.8318,8.0,5.28,-1.006,M0III,1.623,CVn,219.989,36,63.47428331594824,HD107274_TypM0_Mag5.28,"hms_tuple(h=12.0, m=20.0, s=16.974899197457916)","dms_tuple(d=48.0, m=57.0, s=10.820664342670057)",185.070729,12.338049,48.953006
59994,107397,,12.340928,61.309639,534.7594,-11.5,7.21,-1.431,M3:III,1.766,UMa,325.387,159,348.44088743422355,HD107397_TypM3_Mag7.21,"hms_tuple(h=12.0, m=21.0, s=5.95617315746054)","dms_tuple(d=61.0, m=16.0, s=42.46121765899261)",185.274817,12.351654,61.278461
60147,107657,,12.37084,4.854935,220.7506,0.0,7.64,0.92,M...,1.407,Vir,37.325,221,509.2079239683959,HD107657_TypM._Mag7.64,"hms_tuple(h=12.0, m=22.0, s=33.6466849870294)","dms_tuple(d=4.0, m=49.0, s=25.853713345744325)",185.640195,12.376013,4.823848
60235,107814,,12.388574,-11.812117,283.2861,3.5,6.48,-0.781,M3III,1.64,Crv,178.813,91,182.98269364662428,HD107814_TypM3_Mag6.48,"hms_tuple(h=12.0, m=23.0, s=37.82673182931944)","dms_tuple(d=-11.0, m=-50.0, s=-35.478252290062784)",185.907611,12.393841,-11.843188
60290,107905,,12.398313,40.719518,636.9427,0.0,7.99,-1.031,M1III,1.575,CVn,225.113,288,693.4370594020932,HD107905_TypM1_Mag7.99,"hms_tuple(h=12.0, m=24.0, s=18.39936707714699)","dms_tuple(d=40.0, m=41.0, s=18.206883103567293)",186.076664,12.405111,40.688391
60304,107893,,12.401102,-26.014004,709.2199,0.0,7.82,-1.434,M0III,1.661,Hya,326.287,253,596.8524553483364,HD107893_TypM0_Mag7.82,"hms_tuple(h=12.0, m=24.0, s=24.621375751018206)","dms_tuple(d=-26.0, m=-2.0, s=-42.2190502409282)",186.102589,12.406839,-26.045061
60313,107937,,12.403193,5.971565,471.6981,26.0,7.65,-0.718,M4III,1.563,Vir,168.733,222,513.7205296793568,HD107937_TypM4_Mag7.65,"hms_tuple(h=12.0, m=24.0, s=30.151710953175694)","dms_tuple(d=5.0, m=56.0, s=25.71802043743503)",186.125632,12.408375,5.940477
60357,108026,,12.411311,1.383938,100000.0,0.0,7.59,-12.41,M...,1.571,Vir,8016780.634,212,487.2325692121131,HD108026_TypM._Mag7.59,"hms_tuple(h=12.0, m=24.0, s=59.28149638170609)","dms_tuple(d=1.0, m=21.0, s=10.275927872126474)",186.247006,12.416467,1.352854
60397,108135,,12.41756,56.777828,263.1579,-17.0,5.82,-1.281,M3III,1.622,UMa,283.4,55,102.2146864373567,HD108135_TypM3_Mag5.82,"hms_tuple(h=12.0, m=25.0, s=37.05754262378633)","dms_tuple(d=56.0, m=44.0, s=47.9979339144171)",186.404406,12.42696,56.746666
60606,108502,,12.459754,55.712724,127.8772,17.0,5.68,0.146,M2III,1.582,UMa,76.138,49,90.33759882152823,HD108502_TypM2_Mag5.68,"hms_tuple(h=12.0, m=28.0, s=8.028560773830833)","dms_tuple(d=55.0, m=40.0, s=53.63482678846481)",187.033452,12.468897,55.681565
60735,108680,,12.486025,-2.429564,714.2857,-35.4,6.86,-2.409,M4III,1.63,Vir,800.94,122,255.86873171888556,HD108680_TypM4_Mag6.86,"hms_tuple(h=12.0, m=29.0, s=28.263848419024953)","dms_tuple(d=-2.0, m=-27.0, s=-38.31876573089296)",187.367766,12.491184,-2.460644
60789,108759,,12.499413,-41.735901,226.2443,3.0,6.0,-0.773,M2II/III,1.515,Cen,177.501,63,119.80781072170208,HD108759_TypM2_Mag6.0,"hms_tuple(h=12.0, m=30.0, s=22.766421160670802)","dms_tuple(d=-41.0, m=-46.0, s=-0.9723055373024181)",187.59486,12.506324,-41.766937
60794,108760,,12.500126,-42.92961,534.7594,0.0,6.7,-1.941,M2III,1.685,Cen,520.475,108,222.1820255290352,HD108760_TypM2_Mag6.7,"hms_tuple(h=12.0, m=30.0, s=25.81048659366658)","dms_tuple(d=-42.0, m=-57.0, s=-38.317537316463586)",187.607544,12.50717,-42.960644
60808,108907,,12.501868,69.201123,190.4762,-13.0,5.01,-1.389,M3IIIa,1.621,Dra,313.04,29,50.01958205719782,HD108907_TypM3_Mag5.01,"hms_tuple(h=12.0, m=30.0, s=58.90946722659365)","dms_tuple(d=69.0, m=10.0, s=11.652716604953639)",187.745456,12.516364,69.169904
60809,108815,,12.502075,17.895619,387.5969,0.0,7.38,-0.562,M...,1.515,Com,146.15,181,404.82672424766696,HD108815_TypM._Mag7.38,"hms_tuple(h=12.0, m=30.0, s=26.966768380970052)","dms_tuple(d=17.0, m=51.0, s=52.27142915816444)",187.612362,12.507491,17.86452
60825,108821,,12.504846,-23.696419,301.2048,-11.0,5.63,-1.764,M0III,1.67,Crv,442.181,47,86.4389933825896,HD108821_TypM0_Mag5.63,"hms_tuple(h=12.0, m=30.0, s=37.715766300958364)","dms_tuple(d=-23.0, m=-43.0, s=-38.92228418187045)",187.657149,12.510477,-23.727478
61033,109145,,12.54619,-38.076845,294.1176,0.0,7.8,0.457,M1III,1.704,Cen,57.174,249,586.4128089424291,HD109145_TypM1_Mag7.8,"hms_tuple(h=12.0, m=33.0, s=9.867559573832523)","dms_tuple(d=-38.0, m=-6.0, s=-28.391129103297317)",188.291115,12.552741,-38.107886
61313,109604,,12.602266,-33.746137,613.4969,0.0,7.84,-1.099,M2III,1.649,Cen,239.662,257,607.4779541357369,HD109604_TypM2_Mag7.84,"hms_tuple(h=12.0, m=36.0, s=30.482663300581834)","dms_tuple(d=-33.0, m=-46.0, s=-37.86401373283411)",189.127011,12.608467,-33.777184
61349,109836,,12.609719,76.63778,769.2308,0.0,7.97,-1.46,M...,1.673,Cam,334.195,284,681.3080354866522,HD109836_TypM._Mag7.97,"hms_tuple(h=12.0, m=37.0, s=55.09973338004485)","dms_tuple(d=76.0, m=36.0, s=23.322796580421254)",189.479582,12.631972,76.606479
61464,109896,,12.639557,1.854662,151.0574,-16.0,5.68,-0.216,M3III,1.592,Vir,106.267,49,90.33759882152823,HD109896_TypM3_Mag5.68,"hms_tuple(h=12.0, m=38.0, s=40.97132517129481)","dms_tuple(d=1.0, m=49.0, s=24.88078365002309)",189.670714,12.644714,1.823578
61474,109914,,12.641649,6.988619,606.0606,-26.0,7.77,-1.143,M3.5-8.5IIIe,1.275,Vir,249.574,244,571.094717053101,HD109914_TypM3_Mag7.77,"hms_tuple(h=12.0, m=38.0, s=48.6307838934313)","dms_tuple(d=6.0, m=57.0, s=27.109043859402675)",189.702628,12.646842,6.95753
61496,109907,,12.645785,-45.246264,100000.0,0.0,7.68,-12.32,M1III,1.729,Cen,7379042.301,227,527.4997120883073,HD109907_TypM1_Mag7.68,"hms_tuple(h=12.0, m=39.0, s=11.197112822563184)","dms_tuple(d=-45.0, m=-16.0, s=-38.25719479223096)",189.796655,12.65311,-45.277294
61709,110299,,12.685806,-9.245538,641.0256,0.0,7.7,-1.334,M...,1.603,Vir,297.577,231,536.8905548349917,HD110299_TypM._Mag7.7,"hms_tuple(h=12.0, m=41.0, s=27.704230805972827)","dms_tuple(d=-9.0, m=-16.0, s=-35.80255949216152)",190.365434,12.691029,-9.276612
61714,110284,,12.687146,-27.908189,231.4815,0.0,6.64,-0.183,M3III,1.603,Hya,103.086,103,210.72609108853683,HD110284_TypM3_Mag6.64,"hms_tuple(h=12.0, m=41.0, s=34.7305584847534)","dms_tuple(d=-27.0, m=-56.0, s=-21.277228964272297)",190.394711,12.692981,-27.939244
61868,110560,,12.720301,-24.990514,446.4286,0.0,6.8,-1.449,M2/M3III,1.651,Hya,330.826,116,242.67587595584382,HD110560_TypM2_Mag6.8,"hms_tuple(h=12.0, m=43.0, s=33.56227584892977)","dms_tuple(d=-25.0, m=-1.0, s=-17.65917097818118)",190.889843,12.72599,-25.021572
61876,110612,,12.721085,10.100685,357.1429,-14.1,7.43,-0.334,M3III:,1.592,Vir,118.468,188,423.08537820947436,HD110612_TypM3_Mag7.43,"hms_tuple(h=12.0, m=43.0, s=34.75304030494726)","dms_tuple(d=10.0, m=4.0, s=10.536211218940963)",190.894804,12.72632,10.069593
61892,110593,,12.725103,-41.321786,241.5459,10.8,7.15,0.235,M2III,1.598,Cen,70.146,152,330.4749158245449,HD110593_TypM2_Mag7.15,"hms_tuple(h=12.0, m=43.0, s=55.09150159118022)","dms_tuple(d=-41.0, m=-21.0, s=-10.16073006064687)",190.979548,12.73197,-41.352822
61903,110687,,12.726038,41.261559,431.0345,0.0,7.81,-0.363,M3III,1.523,CVn,121.675,251,591.6096051155723,HD110687_TypM3_Mag7.81,"hms_tuple(h=12.0, m=43.0, s=58.41116680240688)","dms_tuple(d=41.0, m=13.0, s=49.55136740201851)",190.99338,12.732892,41.230431
61974,110778,,12.740384,0.536754,100000.0,0.0,7.88,-12.12,M...,1.659,Vir,6137620.052,265,629.299802346522,HD110778_TypM._Mag7.88,"hms_tuple(h=12.0, m=44.0, s=43.93984507860779)","dms_tuple(d=0.0, m=30.0, s=20.41630571156027)",191.183083,12.745539,0.505671
62022,110872,,12.751071,23.593689,552.4862,0.0,7.78,-0.932,M...,1.65,Com,205.494,245,576.1557641428401,HD110872_TypM._Mag7.78,"hms_tuple(h=12.0, m=45.0, s=24.100241107412046)","dms_tuple(d=23.0, m=33.0, s=45.3020549981656)",191.350418,12.756695,23.562584
62147,111016,,12.775067,-15.440543,409.8361,0.0,7.95,-0.113,M1/M2III,1.638,Crv,96.65,280,669.391162362906,HD111016_TypM1_Mag7.95,"hms_tuple(h=12.0, m=46.0, s=49.495651197468646)","dms_tuple(d=-15.0, m=-28.0, s=-17.799251153669786)",191.706232,12.780415,-15.471611
62159,111129,,12.777079,47.372291,444.4444,0.0,7.85,-0.389,M2III,1.399,CVn,124.624,259,612.8614298360975,HD111129_TypM2_Mag7.85,"hms_tuple(h=12.0, m=47.0, s=4.869084516583229)","dms_tuple(d=47.0, m=20.0, s=28.147336527976563)",191.770288,12.784686,47.341152
62247,111239,,12.797614,3.572716,178.8909,8.0,6.42,0.157,M4III,1.596,Vir,75.37,87,173.54791719623321,HD111239_TypM4_Mag6.42,"hms_tuple(h=12.0, m=48.0, s=10.002630222738134)","dms_tuple(d=3.0, m=32.0, s=29.869539101905218)",192.041678,12.802779,3.54163
62289,111307,,12.80496,19.322631,347.2222,-6.5,7.64,-0.063,M0,1.611,Com,92.3,221,509.2079239683959,HD111307_TypM0_Mag7.64,"hms_tuple(h=12.0, m=48.0, s=37.516673830105844)","dms_tuple(d=19.0, m=17.0, s=29.509422627397726)",192.156319,12.810421,19.29153
62415,111499,,12.82973,-15.078918,404.8583,-14.4,6.97,-1.067,M3/M4III,1.516,Crv,232.702,132,281.9464748828664,HD111499_TypM3_Mag6.97,"hms_tuple(h=12.0, m=50.0, s=6.249255135267617)","dms_tuple(d=-15.0, m=-6.0, s=-35.950525164543876)",192.526039,12.835069,-15.109986
62540,111840,,12.85544,57.731646,349.6503,0.0,7.65,-0.068,M2,1.581,UMa,92.726,222,513.7205296793568,HD111840_TypM2_Mag7.65,"hms_tuple(h=12.0, m=51.0, s=54.311989797242575)","dms_tuple(d=57.0, m=42.0, s=1.7320635369844695)",192.9763,12.865087,57.700481
62569,111737,,12.862427,-31.083683,591.716,0.0,7.22,-1.641,M2III,1.701,Cen,394.821,160,351.52877406079745,HD111737_TypM2_Mag7.22,"hms_tuple(h=12.0, m=52.0, s=6.412217540885052)","dms_tuple(d=-31.0, m=-6.0, s=-53.04187351138211)",193.026718,12.868448,-31.114734
62610,111862,,12.870071,17.073943,598.8024,-1.0,6.32,-2.566,M0III,1.622,Com,925.55,80,158.89188662502437,HD111862_TypM0_Mag6.32,"hms_tuple(h=12.0, m=52.0, s=31.66465485265661)","dms_tuple(d=17.0, m=2.0, s=34.24078892444584)",193.131936,12.875462,17.042845
62655,111946,,12.883001,-14.620635,423.7288,0.0,7.55,-0.585,M1/M2III,1.598,Crv,149.279,206,470.3371004243402,HD111946_TypM1_Mag7.55,"hms_tuple(h=12.0, m=53.0, s=17.984045717178248)","dms_tuple(d=-14.0, m=-39.0, s=-6.1333334911429915)",193.324934,12.888329,-14.651704
62693,112082,,12.888894,46.656371,389.1051,-25.6,7.37,-0.58,M3III,1.496,CVn,148.594,180,401.2706596517492,HD112082_TypM3_Mag7.37,"hms_tuple(h=12.0, m=53.0, s=47.03879605559294)","dms_tuple(d=46.0, m=37.0, s=30.840379159848226)",193.445995,12.8964,46.625233
62784,112142,,12.905879,-9.538994,166.9449,18.0,4.77,-1.343,M3IIIvar,1.59,Vir,300.054,24,40.47413878431086,HD112142_TypM3_Mag4.77,"hms_tuple(h=12.0, m=54.0, s=39.983020766839275)","dms_tuple(d=-9.0, m=-34.0, s=-12.243171047887671)",193.666596,12.911106,-9.570068
62795,112144,,12.908391,-20.098028,625.0,0.0,6.73,-2.249,M0III,1.61,Crv,691.194,110,228.14146549859603,HD112144_TypM0_Mag6.73,"hms_tuple(h=12.0, m=54.0, s=49.97150978726012)","dms_tuple(d=-20.0, m=-7.0, s=-44.72839797743717)",193.708215,12.913881,-20.129091
62823,112264,,12.915702,47.196722,213.2196,-17.0,5.75,-0.894,M5III,1.451,CVn,198.427,52,96.09281626139521,HD112264_TypM5_Mag5.75,"hms_tuple(h=12.0, m=55.0, s=23.821246700703114)","dms_tuple(d=47.0, m=9.0, s=56.10018571495971)",193.849255,12.923284,47.165583
62865,112213,,12.922067,-42.915732,202.8398,-7.0,5.46,-1.076,M0III,1.668,Cen,234.639,42,74.39943501537284,HD112213_TypM0_Mag5.46,"hms_tuple(h=12.0, m=55.0, s=44.79236913203408)","dms_tuple(d=-42.0, m=-56.0, s=-48.35682223946321)",193.936635,12.929109,-42.946766
62880,112278,,12.925082,11.495923,100000.0,-52.4,6.91,-13.09,M4III:,1.536,Vir,14996848.355,126,267.409023780344,HD112278_TypM4_Mag6.91,"hms_tuple(h=12.0, m=55.0, s=49.22972508535679)","dms_tuple(d=11.0, m=27.0, s=53.388271990555154)",193.955124,12.930342,11.46483
62889,112300,Minelauva,12.926725,3.39747,60.8273,-18.0,3.39,-0.53,M3III,1.571,Vir,141.906,8,11.978255555154519,HD112300_TypM3_Mag3.39,"hms_tuple(h=12.0, m=55.0, s=54.79879824644769)","dms_tuple(d=3.0, m=21.0, s=58.98451564918879)",193.978328,12.931889,3.366385
63110,112654,,12.975267,-12.513341,980.3922,0.0,7.76,-2.197,M...,1.635,Vir,658.87,242,566.0781270342421,HD112654_TypM._Mag7.76,"hms_tuple(h=12.0, m=58.0, s=49.97174336712831)","dms_tuple(d=-12.0, m=-32.0, s=-39.88224631523167)",194.708216,12.980548,-12.544412
63152,112769,,12.982068,17.409446,99.4036,-2.0,4.76,-0.227,M0III,1.568,Com,107.349,24,40.11860728562187,HD112769_TypM0_Mag4.76,"hms_tuple(h=12.0, m=59.0, s=14.88909118961729)","dms_tuple(d=17.0, m=22.0, s=42.050383624583105)",194.812038,12.987469,17.378347
63154,112710,,12.982545,-29.998508,980.3922,0.0,7.27,-2.687,M2III,1.66,Hya,1034.666,166,367.38356293404297,HD112710_TypM2_Mag7.27,"hms_tuple(h=12.0, m=59.0, s=18.595846768475468)","dms_tuple(d=-30.0, m=-1.0, s=-46.416672371202026)",194.827483,12.988499,-30.02956
63157,112800,,12.983061,34.545701,100000.0,0.0,7.97,-12.03,M...,1.566,CVn,5649369.748,284,681.3080354866522,HD112800_TypM._Mag7.97,"hms_tuple(h=12.0, m=59.0, s=21.540389258195916)","dms_tuple(d=34.0, m=30.0, s=52.49801124938642)",194.839752,12.989317,34.514583
63243,112915,,13.001272,0.307534,581.3953,0.0,8.0,-0.822,M...,1.6,Vir,185.695,290,699.5823055523535,HD112915_TypM._Mag8.0,"hms_tuple(h=13.0, m=0.0, s=23.136138354548308)","dms_tuple(d=0.0, m=16.0, s=35.225057127752706)",195.096401,13.006427,0.276451
63356,113126,,13.025119,1.520311,591.716,9.0,7.46,-1.401,M3.5III:,1.556,Vir,316.519,192,434.43351452893916,HD113126_TypM3_Mag7.46,"hms_tuple(h=13.0, m=1.0, s=48.99139239039357)","dms_tuple(d=1.0, m=29.0, s=21.218280567897096)",195.454131,13.030275,1.489227
63448,113379,,13.045673,45.38471,632.9114,0.0,7.49,-1.517,M...,1.639,CVn,352.209,197,446.0860343240754,HD113379_TypM._Mag7.49,"hms_tuple(h=13.0, m=3.0, s=10.8294348854632)","dms_tuple(d=45.0, m=21.0, s=12.869415805186577)",195.795123,13.053008,45.353575
63488,113406,,13.052891,23.826572,413.2231,3.2,6.98,-1.101,M1III,1.631,Com,240.104,133,284.4450873609016,HD113406_TypM1_Mag6.98,"hms_tuple(h=13.0, m=3.0, s=30.688358380070184)","dms_tuple(d=23.0, m=47.0, s=43.67994480085031)",195.877868,13.058525,23.795467
63544,113545,,13.064834,43.007596,390.625,14.0,6.8,-1.159,M0,1.669,CVn,253.279,116,242.67587595584382,HD113545_TypM0_Mag6.8,"hms_tuple(h=13.0, m=4.0, s=18.7658096241519)","dms_tuple(d=42.0, m=58.0, s=35.27416713452112)",196.078191,13.071879,42.976465
63548,113496,,13.066603,11.230683,313.4796,-2.5,7.41,-0.071,M4.5III:,1.402,Vir,92.982,185,415.6851208955647,HD113496_TypM4_Mag7.41,"hms_tuple(h=13.0, m=4.0, s=18.68776699441085)","dms_tuple(d=11.0, m=11.0, s=58.5251763645887)",196.077866,13.071858,11.19959
63616,113523,,13.080066,-41.196322,364.9635,-33.0,6.24,-1.571,M3/M4III,1.649,Cen,370.169,76,148.0633510554248,HD113523_TypM3_Mag6.24,"hms_tuple(h=13.0, m=5.0, s=12.910807374868938)","dms_tuple(d=-41.0, m=-13.0, s=-38.49105852758157)",196.303795,13.08692,-41.227359
63734,113892,,13.103751,40.922516,819.6721,-33.0,7.29,-2.278,M1III,1.654,CVn,709.905,169,373.9239290957076,HD113892_TypM1_Mag7.29,"hms_tuple(h=13.0, m=6.0, s=38.051097482096594)","dms_tuple(d=40.0, m=53.0, s=28.998522237172324)",196.658546,13.11057,40.891388
63746,113866,,13.106278,22.616187,225.7336,-5.1,5.53,-1.238,M5III,1.461,Com,272.396,44,79.13926573372774,HD113866_TypM5_Mag5.53,"hms_tuple(h=13.0, m=6.0, s=42.698837002287746)","dms_tuple(d=22.0, m=35.0, s=6.2986408619948975)",196.677912,13.111861,22.585083
63902,114159,,13.137536,43.181348,775.1938,-17.5,7.61,-1.837,M...,1.592,CVn,472.933,216,495.90655392467346,HD114159_TypM._Mag7.61,"hms_tuple(h=13.0, m=8.0, s=40.564995805953146)","dms_tuple(d=43.0, m=9.0, s=0.780300096403721)",197.169021,13.144601,43.150217
64239,114780,,13.209145,11.556096,257.0694,25.0,5.76,-1.29,M0III,1.499,Vir,285.759,52,96.94439175940381,HD114780_TypM0_Mag5.76,"hms_tuple(h=13.0, m=12.0, s=51.86056940116927)","dms_tuple(d=11.0, m=31.0, s=30.010866587061855)",198.216086,13.214406,11.525003
64254,114782,,13.21272,-1.758391,200.0,0.0,7.09,0.585,M...,1.397,Vir,50.816,145,313.4352882448582,HD114782_TypM._Mag7.09,"hms_tuple(h=13.0, m=13.0, s=4.357776597705936)","dms_tuple(d=-1.0, m=-47.0, s=-22.098168881836386)",198.268157,13.217877,-1.789472
64324,114975,,13.226651,36.887582,512.8205,1.0,6.5,-2.05,M0,1.616,CVn,575.44,92,186.24025315238663,HD114975_TypM0_Mag6.5,"hms_tuple(h=13.0, m=13.0, s=59.135428289766594)","dms_tuple(d=36.0, m=51.0, s=23.25797086984892)",198.496398,13.233093,36.856461
64363,114961,,13.234551,-2.806986,143.0615,-15.0,7.06,1.282,M7III,1.293,Vir,26.742,142,305.2478297284723,HD114961_TypM7_Mag7.06,"hms_tuple(h=13.0, m=14.0, s=22.963110828874846)","dms_tuple(d=-2.0, m=-50.0, s=-17.03672589291699)",198.59568,13.239712,-2.838066
64401,115046,,13.242023,11.331656,146.6276,12.0,5.64,-0.191,M0III,1.514,Vir,103.848,48,87.20501660577114,HD115046_TypM0_Mag5.64,"hms_tuple(h=13.0, m=14.0, s=50.20639946088096)","dms_tuple(d=11.0, m=18.0, s=2.0276322801916535)",198.709193,13.24728,11.300563
64439,115104,,13.250798,4.517487,266.6667,0.0,7.3,0.17,M...,1.369,Vir,74.473,170,377.23764669214916,HD115104_TypM._Mag7.3,"hms_tuple(h=13.0, m=15.0, s=21.486556265773515)","dms_tuple(d=4.0, m=29.0, s=11.042026833279408)",198.839527,13.255968,4.486401
64562,115322,,13.273314,6.504618,751.8797,-22.8,7.07,-2.311,M6III,1.588,Vir,731.813,143,307.9529390460096,HD115322_TypM6_Mag7.07,"hms_tuple(h=13.0, m=16.0, s=42.60619839985168)","dms_tuple(d=6.0, m=28.0, s=24.707052415155033)",199.177526,13.278502,6.47353
64646,115521,,13.293412,5.469869,207.0393,-27.0,4.78,-1.8,M2III,1.638,Vir,457.088,25,40.83282100669428,HD115521_TypM2_Mag4.78,"hms_tuple(h=13.0, m=17.0, s=54.92384186674599)","dms_tuple(d=5.0, m=26.0, s=19.614081325562935)",199.478849,13.29859,5.438782
64800,115898,,13.324382,45.527128,694.4444,-2.0,7.39,-1.818,M4e-M6IIIA:e,1.374,CVn,464.729,182,408.41430272357115,HD115898_TypM4_Mag7.39,"hms_tuple(h=13.0, m=19.0, s=54.24853756432867)","dms_tuple(d=45.0, m=29.0, s=45.57326806164269)",199.976036,13.331736,45.495993
65019,116207,,13.367156,2.757289,319.4888,0.0,7.59,0.068,M...,1.487,Vir,81.809,212,487.2325692121131,HD116207_TypM._Mag7.59,"hms_tuple(h=13.0, m=22.0, s=20.339348165054645)","dms_tuple(d=2.0, m=43.0, s=34.33502011958154)",200.584747,13.372316,2.726204
65090,116493,,13.382585,51.653141,100000.0,0.0,7.72,-12.28,M...,1.681,CVn,7112135.137,234,546.4485785781236,HD116493_TypM._Mag7.72,"hms_tuple(h=13.0, m=23.0, s=27.195383085952756)","dms_tuple(d=51.0, m=37.0, s=19.174012678086)",200.863314,13.390888,51.621993
65103,116475,,13.384859,47.001994,315.4574,-9.3,6.64,-0.855,M4III:,1.552,CVn,191.426,103,210.72609108853683,HD116475_TypM4_Mag6.64,"hms_tuple(h=13.0, m=23.0, s=32.686914824870854)","dms_tuple(d=46.0, m=58.0, s=15.080761597748165)",200.886195,13.392413,46.970856
